sport_id,bqs,league_short,hr,team_id,whip,pip,season,rs9,ab,qs,hldr,league,ip,ir,sport_code,er,ao,k9,slg,team_full,ops,team_abbrev,tbf,go_ao,sho,hfly,spct,wpct,end_date,bb,np,hgnd,bk,sb,bq,h9,player_id,avg,sf,sac,era,team_short,wp,hpop,so,gidp_opp,pgs,gidp,gf,ppa,hld,sv,cg,league_full,g,h,ibb,go,kbb,irs,l,gs,team_seq,svo,hr9,cs,r,s,w,babip,bb9,hb,pk,obp,sport,league_id,db,tr
1,0,American,0,147,0.71,14.0,2022,2.94,118,0,6,AL,33.2,13,mlb,2,7,9.36,.195,New York Yankees,.411,NYY,125,8.00,0,1,68.2,1.000,2022-06-23T00:00:00,4,471,13,0,0,3,5.35,605280,.169,0,0,0.53,NY Yankees,1,0,35,11,*.*,3,16,3.77,7,12,0,American League,32,20,0,56,8.75,2,0,0,1.0,13,0.00,0,2,321,4,.241,1.07,3,0,.216,MLB,103,3,0
1,0,American,2,147,0.94,14.7,2022,3.76,135,0,12,AL,38.1,17,mlb,10,29,12.21,.281,New York Yankees,.528,NYY,146,1.00,0,3,66.3,.800,2022-06-23T00:00:00,10,564,11,0,0,8,6.10,650633,.193,1,0,2.35,NY Yankees,1,0,52,18,*.*,4,6,3.86,11,1,0,American League,23,26,1,29,5.20,3,1,0,1.0,3,0.47,0,11,374,4,.293,2.35,0,0,.247,MLB,103,4,1
1,5,American,3,147,1.56,16.7,2022,9.18,63,0,6,AL,16.2,12,mlb,13,12,9.72,.397,New York Yankees,.753,NYY,73,1.42,0,4,63.8,.333,2022-06-23T00:00:00,10,279,6,0,1,5,8.64,642528,.254,0,0,7.02,NY Yankees,0,0,18,10,*.*,4,0,3.82,6,0,0,American League,18,16,0,17,1.80,4,2,0,1.0,1,1.62,0,13,178,1,.310,5.40,0,0,.356,MLB,103,0,0
1,4,American,1,147,1.27,16.6,2022,4.58,78,0,8,AL,19.2,10,mlb,8,25,7.32,.321,New York Yankees,.626,NYY,85,0.72,0,4,61.2,.500,2022-06-23T00:00:00,6,327,7,0,0,9,8.69,476595,.244,0,0,3.66,NY Yankees,0,0,16,10,*.*,1,9,3.85,5,0,0,American League,23,19,1,18,2.67,6,2,0,1.0,0,0.46,0,9,200,2,.295,2.75,1,0,.306,MLB,103,3,0
1,0,American,0,147,0.94,18.2,2022,2.81,55,0,3,AL,16.0,6,mlb,5,20,10.69,.218,New York Yankees,.502,NYY,68,0.45,0,0,60.8,1.000,2022-06-23T00:00:00,8,291,4,0,1,1,3.94,676760,.127,0,0,2.81,NY Yankees,2,0,19,7,*.*,0,6,4.28,1,0,0,American League,13,7,0,9,2.38,2,0,0,1.0,0,0.00,0,5,177,1,.194,4.50,4,0,.284,MLB,103,3,1
1,2,American,9,147,1.02,14.2,2022,5.26,292,7,31,AL,78.2,0,mlb,26,74,6.64,.363,New York Yankees,.639,NYY,314,1.30,0,16,65.5,.750,2022-06-23T00:00:00,13,1119,20,0,4,6,7.67,656756,.229,1,2,2.97,NY Yankees,3,0,58,45,79.9,5,0,3.56,0,0,0,American League,14,67,0,96,4.46,0,1,14,1.0,0,1.03,2,26,733,3,.257,1.49,6,2,.276,MLB,103,12,0
1,0,American,1,147,0.96,14.5,2022,4.85,92,0,7,AL,26.0,10,mlb,7,23,5.88,.239,New York Yankees,.487,NYY,101,1.57,0,1,60.9,.667,2022-06-23T00:00:00,8,376,9,1,0,4,5.88,593974,.185,1,0,2.42,NY Yankees,0,0,17,20,*.*,2,7,3.72,6,1,0,American League,23,17,0,36,2.13,1,1,0,1.0,3,0.35,0,7,229,2,.213,2.77,0,1,.248,MLB,103,2,0
1,4,American,2,147,1.17,15.9,2022,3.75,84,0,5,AL,24.0,7,mlb,8,24,7.88,.333,New York Yankees,.629,NYY,98,1.00,0,6,61.4,.667,2022-06-23T00:00:00,12,381,5,0,0,9,6.00,657376,.190,1,0,3.00,NY Yankees,0,0,21,6,381.0,1,2,3.89,0,0,0,American League,14,16,3,24,1.75,2,2,1,1.0,0,0.75,1,10,234,4,.226,4.50,1,0,.296,MLB,103,6,0
1,0,American,0,147,1.14,15.7,2022,3.86,27,0,2,AL,7.0,2,mlb,0,12,9.00,.185,New York Yankees,.452,NYY,30,0.25,0,0,68.2,1.000,2022-06-23T00:00:00,3,110,3,0,1,2,6.43,676664,.185,0,0,0.00,NY Yankees,0,0,7,5,110.0,0,1,3.67,0,0,0,American League,3,5,0,3,2.33,0,0,1,1.0,0,0.00,0,0,75,2,.250,3.86,0,0,.267,MLB,103,0,0
1,5,American,10,147,1.06,16.5,2022,4.09,243,4,21,AL,66.0,0,mlb,24,61,10.91,.374,New York Yankees,.653,NYY,268,0.87,0,12,64.7,.800,2022-06-23T00:00:00,19,1092,18,0,1,7,6.95,622663,.210,0,2,3.27,NY Yankees,1,0,80,32,91.0,2,0,4.07,0,0,0,American League,12,51,0,53,4.21,0,1,12,1.0,0,1.36,3,25,707,4,.268,2.59,4,0,.278,MLB,103,10,0
1,1,American,6,147,1.06,15.1,2022,5.52,278,4,37,AL,73.1,0,mlb,22,75,7.36,.399,New York Yankees,.673,NYY,295,1.05,0,10,67.1,.889,2022-06-23T00:00:00,9,1104,21,0,3,9,8.47,592791,.248,3,2,2.70,NY Yankees,2,1,60,37,84.9,4,0,3.74,0,0,0,American League,13,69,0,79,6.67,0,1,13,1.0,0,0.74,1,22,741,8,.293,1.10,2,0,.274,MLB,103,20,2
1,2,American,6,133,1.08,15.2,2022,2.93,112,0,13,AL,30.2,20,mlb,13,35,8.51,.438,Oakland Athletics,.722,OAK,124,0.71,0,7,66.3,.000,2022-06-23T00:00:00,9,466,4,1,1,7,7.04,642758,.214,0,1,3.82,Oakland,0,0,29,19,*.*,2,2,3.76,8,0,0,American League,31,24,1,25,3.22,7,1,0,1.0,3,1.76,0,13,309,0,.234,2.64,2,0,.285,MLB,103,5,1
1,0,American,0,133,1.00,12.0,2022,0.00,3,0,0,AL,1.0,0,mlb,0,2,0.00,.000,Oakland Athletics,.250,OAK,4,0.50,0,0,50.0,.---,2022-06-23T00:00:00,1,12,0,0,0,0,0.00,542194,.000,0,0,0.00,Oakland,0,0,0,1,*.*,0,1,3.00,0,0,0,American League,1,0,0,1,0.00,0,0,0,1.0,0,0.00,0,0,6,0,.000,9.00,0,0,.250,MLB,103,0,0
1,2,American,5,133,1.18,15.3,2022,4.64,289,3,41,AL,75.2,0,mlb,25,64,6.54,.381,Oakland Athletics,.676,OAK,312,1.58,0,11,62.9,.667,2022-06-23T00:00:00,19,1158,17,0,5,11,8.33,621112,.242,0,1,2.97,Oakland,1,1,55,38,82.7,6,0,3.71,0,0,0,American League,14,70,2,101,2.89,0,3,14,1.0,0,0.59,2,25,728,6,.284,2.26,3,1,.296,MLB,103,21,2
1,2,American,7,133,1.21,15.3,2022,2.43,243,5,29,AL,63.0,0,mlb,22,76,6.14,.391,Oakland Athletics,.691,OAK,261,0.84,0,11,66.6,.333,2022-06-23T00:00:00,15,965,21,0,0,6,8.71,608344,.251,0,1,3.14,Oakland,1,0,43,34,87.7,6,0,3.70,0,0,0,American League,11,61,1,64,2.87,0,4,11,1.0,0,1.00,1,24,643,2,.280,2.14,2,0,.300,MLB,103,11,1
1,2,American,0,133,1.44,18.7,2022,2.00,91,0,11,AL,27.0,11,mlb,10,20,12.67,.242,Oakland Athletics,.593,OAK,115,0.85,0,2,55.4,.500,2022-06-23T00:00:00,21,505,5,0,0,13,6.00,667427,.198,1,1,3.33,Oakland,5,0,38,23,*.*,3,4,4.39,11,1,0,American League,29,18,2,17,1.81,1,1,0,1.0,2,0.00,1,11,280,1,.333,7.00,1,0,.351,MLB,103,4,0
1,4,American,1,133,1.26,16.7,2022,2.55,93,0,8,AL,24.2,9,mlb,12,27,8.39,.269,Oakland Athletics,.561,OAK,106,0.93,0,2,61.2,.333,2022-06-23T00:00:00,12,412,9,0,3,8,6.93,666204,.204,1,0,4.38,Oakland,2,0,23,15,*.*,0,18,3.89,2,11,0,American League,26,19,1,25,1.92,2,4,0,1.0,13,0.36,0,14,252,2,.257,4.38,0,0,.292,MLB,103,3,0
1,5,American,11,133,1.48,17.2,2022,2.70,182,0,20,AL,46.2,0,mlb,31,56,6.56,.505,Oakland Athletics,.853,OAK,207,0.80,0,16,62.8,.000,2022-06-23T00:00:00,21,803,12,0,2,10,9.26,621076,.264,1,0,5.98,Oakland,1,0,34,28,80.3,5,0,3.88,0,0,0,American League,10,48,0,45,1.62,0,5,10,1.0,0,2.12,1,32,504,0,.268,4.05,3,0,.348,MLB,103,11,0
1,1,American,2,133,1.76,19.1,2022,1.98,53,0,4,AL,13.2,0,mlb,10,18,3.95,.528,Oakland Athletics,.937,OAK,67,0.89,0,6,61.3,.333,2022-06-23T00:00:00,8,261,6,1,0,4,10.54,657649,.302,2,1,6.59,Oakland,3,0,6,15,87.0,1,0,3.90,0,0,0,American League,3,16,0,16,0.75,0,2,3,1.0,0,1.32,1,10,160,1,.298,5.27,3,0,.409,MLB,103,4,1
1,3,American,1,133,1.58,18.1,2022,4.08,68,0,5,AL,17.2,7,mlb,9,11,4.58,.412,Oakland Athletics,.804,OAK,79,2.55,0,2,59.6,.000,2022-06-23T00:00:00,8,319,13,0,2,9,10.19,592473,.294,0,0,4.58,Oakland,0,0,9,9,*.*,3,7,4.04,0,0,0,American League,15,20,0,28,1.13,0,1,0,1.0,0,0.51,1,9,190,0,.328,4.08,3,0,.392,MLB,103,3,1
1,1,American,4,133,1.53,18.2,2022,4.96,66,0,5,AL,16.1,10,mlb,14,20,7.16,.500,Oakland Athletics,.838,OAK,74,0.80,0,7,57.0,.---,2022-06-23T00:00:00,7,298,6,0,0,5,9.92,621082,.273,1,0,7.71,Oakland,1,0,13,20,*.*,2,2,4.03,0,0,0,American League,9,18,1,16,1.86,3,0,0,1.0,0,2.20,0,15,170,0,.280,3.86,0,0,.338,MLB,103,3,0
1,0,American,7,133,1.58,18.2,2022,5.11,101,1,11,AL,24.2,0,mlb,15,37,7.66,.584,Oakland Athletics,.941,OAK,113,0.41,0,12,60.1,.333,2022-06-23T00:00:00,10,449,6,0,0,5,10.58,656657,.287,0,1,5.47,Oakland,0,0,21,13,89.8,1,0,3.97,0,0,0,American League,6,29,0,15,2.10,0,4,5,1.0,0,2.55,0,15,270,2,.301,3.65,1,0,.357,MLB,103,7,1
1,0,American,0,133,0.75,14.8,2022,3.38,20,0,2,AL,5.1,0,mlb,0,7,5.06,.200,Oakland Athletics,.438,OAK,21,0.86,0,0,68.4,1.000,2022-06-23T00:00:00,0,79,2,0,0,1,6.75,661309,.200,0,0,0.00,Oakland,1,0,3,4,79.0,0,0,3.76,0,0,0,American League,1,4,0,6,*.**,0,0,1,1.0,0,0.00,0,0,54,1,.235,0.00,1,0,.238,MLB,103,0,0
1,2,American,1,133,1.27,17.0,2022,3.38,78,0,8,AL,21.1,16,mlb,3,16,12.23,.244,Oakland Athletics,.545,OAK,93,1.25,0,1,62.7,1.000,2022-06-23T00:00:00,13,362,5,0,0,10,5.91,594580,.179,1,0,1.27,Oakland,1,0,29,11,*.*,1,6,3.89,6,0,0,American League,26,14,5,20,2.23,6,0,0,1.0,1,0.42,0,5,227,2,.265,5.48,1,0,.301,MLB,103,2,0
1,4,American,9,133,1.14,15.7,2022,3.09,308,8,37,AL,81.2,0,mlb,32,69,9.26,.370,Oakland Athletics,.653,OAK,333,1.25,0,11,66.3,.300,2022-06-23T00:00:00,20,1281,22,0,1,5,8.04,593423,.237,3,1,3.53,Oakland,2,3,84,48,91.5,8,0,3.85,0,0,0,American League,14,73,1,86,4.20,0,7,14,1.0,0,0.99,2,38,849,3,.294,2.20,1,0,.283,MLB,103,12,1
1,0,American,0,133,0.00,12.0,2022,0.00,3,0,0,AL,1.0,0,mlb,0,3,0.00,.000,Oakland Athletics,.000,OAK,3,0.00,0,0,58.3,.---,2022-06-23T00:00:00,0,12,0,0,0,0,0.00,641914,.000,0,0,0.00,Oakland,0,0,0,0,*.*,0,1,4.00,0,0,0,American League,1,0,0,0,-.--,0,0,0,1.0,0,0.00,0,0,7,0,.000,0.00,0,0,.000,MLB,103,0,0
1,0,American,6,133,2.08,20.5,2022,3.05,88,0,12,AL,20.2,0,mlb,22,26,6.10,.648,Oakland Athletics,1.072,OAK,106,0.81,0,6,59.1,.000,2022-06-23T00:00:00,14,423,11,0,1,1,12.63,670124,.330,2,0,9.58,Oakland,1,0,14,19,105.8,2,2,3.99,0,0,0,American League,7,29,0,21,1.00,0,3,4,1.0,0,2.61,0,23,250,0,.329,6.10,2,0,.425,MLB,103,10,0
1,0,American,0,133,4.00,26.0,2022,0.00,4,0,2,AL,1.0,0,mlb,3,2,0.00,.750,Oakland Athletics,1.464,OAK,7,0.00,0,0,46.2,.---,2022-06-23T00:00:00,2,26,0,0,0,0,18.00,640461,.500,0,0,27.00,Oakland,0,0,0,3,*.*,0,1,3.71,0,0,0,American League,1,2,0,0,0.00,0,0,0,1.0,0,0.00,0,3,12,0,.500,18.00,1,0,.714,MLB,103,1,0
1,2,American,4,133,1.05,15.0,2022,2.19,50,0,2,AL,12.1,5,mlb,7,18,5.11,.560,Oakland Athletics,.815,OAK,51,0.72,0,5,68.1,.---,2022-06-23T00:00:00,1,185,5,0,1,3,8.76,643493,.240,0,0,5.11,Oakland,0,0,7,4,*.*,0,3,3.63,0,0,0,American League,9,12,0,13,7.00,1,0,0,1.0,0,2.92,0,8,126,0,.205,0.73,0,0,.255,MLB,103,4,0
1,0,American,2,133,1.00,15.6,2022,4.50,103,0,10,AL,28.0,6,mlb,6,26,8.36,.330,Oakland Athletics,.609,OAK,112,1.12,0,3,65.4,1.000,2022-06-23T00:00:00,5,437,10,0,1,11,7.39,640462,.223,0,1,1.93,Oakland,1,0,26,17,*.*,3,1,3.90,7,0,0,American League,24,23,0,29,5.20,0,0,0,1.0,0,0.64,0,6,286,1,.280,1.61,3,0,.279,MLB,103,5,0
1,0,American,2,133,1.14,17.1,2022,7.71,26,0,2,AL,7.0,8,mlb,4,6,12.86,.500,Oakland Athletics,.786,OAK,28,0.67,0,2,65.8,.---,2022-06-23T00:00:00,2,120,2,0,1,1,7.71,572125,.231,0,0,5.14,Oakland,0,0,10,5,*.*,0,1,4.29,0,0,0,American League,6,6,0,4,5.00,5,0,0,1.0,1,2.57,1,4,79,0,.286,2.57,0,0,.286,MLB,103,1,0
1,1,American,1,133,2.37,17.6,2022,1.42,52,0,10,AL,12.2,6,mlb,12,16,5.68,.538,Oakland Athletics,1.015,OAK,64,0.63,0,5,60.1,.---,2022-06-23T00:00:00,10,223,5,0,2,7,14.21,669912,.385,1,1,8.53,Oakland,2,0,8,12,*.*,2,2,3.48,4,0,0,American League,15,20,1,10,0.80,2,0,0,1.0,1,0.71,2,12,134,0,.432,7.11,0,2,.476,MLB,103,5,0
1,1,American,0,133,2.73,28.4,2022,0.00,19,0,2,AL,3.2,2,mlb,6,5,7.36,.526,Oakland Athletics,.981,OAK,22,0.80,0,1,62.5,.---,2022-06-23T00:00:00,3,104,4,0,0,3,17.18,593619,.368,0,0,14.73,Oakland,0,0,3,5,*.*,0,1,4.73,0,0,0,American League,3,7,0,4,1.00,2,0,0,1.0,0,0.00,0,6,65,0,.438,7.36,0,0,.455,MLB,103,3,0
1,1,American,2,133,2.02,20.2,2022,2.95,83,0,15,AL,18.1,19,mlb,17,11,14.24,.518,Oakland Athletics,.927,OAK,93,1.36,0,2,63.5,.167,2022-06-23T00:00:00,9,370,11,0,0,7,13.75,642152,.337,0,0,8.35,Oakland,1,0,29,13,*.*,0,11,3.98,1,2,0,American League,25,28,2,15,3.22,2,5,0,1.0,3,0.98,0,19,235,1,.500,4.42,1,0,.409,MLB,103,7,1
1,3,National,1,143,1.92,18.5,2022,3.06,70,0,8,NL,17.2,12,mlb,13,6,11.21,.400,Philadelphia Phillies,.807,PHI,86,3.83,0,3,58.1,.500,2022-06-23T00:00:00,14,327,9,0,1,8,10.19,621237,.286,1,0,6.62,Philadelphia,4,0,22,9,*.*,2,4,3.80,5,0,0,National League,22,20,3,23,1.57,6,1,0,1.0,1,0.51,1,14,190,1,.396,7.13,1,1,.407,MLB,104,3,1
1,3,National,4,143,1.34,17.9,2022,3.74,82,0,9,NL,21.2,17,mlb,9,20,12.88,.451,Philadelphia Phillies,.760,PHI,94,0.70,0,7,62.5,.333,2022-06-23T00:00:00,10,387,2,0,1,6,7.89,571479,.232,2,0,3.74,Philadelphia,1,1,31,8,*.*,0,8,4.12,3,0,0,National League,25,19,1,14,3.10,5,2,0,1.0,0,1.66,0,13,242,1,.306,4.15,0,0,.309,MLB,104,6,0
1,0,National,2,143,1.13,16.1,2022,4.58,68,0,5,NL,17.2,13,mlb,4,22,10.70,.324,Philadelphia Phillies,.598,PHI,73,0.45,0,2,64.9,1.000,2022-06-23T00:00:00,5,285,8,0,2,3,7.64,641401,.221,0,0,2.04,Philadelphia,1,0,21,9,*.*,0,4,3.90,3,0,0,National League,19,15,0,10,4.20,4,0,0,1.0,0,1.02,1,4,185,2,.289,2.55,0,0,.274,MLB,104,1,0
1,2,National,1,143,0.88,15.7,2022,5.54,91,0,6,NL,26.0,16,mlb,5,23,11.77,.264,Philadelphia Phillies,.506,PHI,99,0.78,0,2,62.9,.800,2022-06-23T00:00:00,7,407,8,0,1,7,5.54,622554,.176,0,0,1.73,Philadelphia,2,0,34,7,*.*,3,3,4.11,10,1,0,National League,27,16,0,18,4.86,5,1,0,1.0,2,0.35,0,5,256,4,.268,2.42,1,0,.242,MLB,104,5,0
1,3,National,8,143,1.19,16.0,2022,5.86,244,4,23,NL,63.0,0,mlb,31,66,7.57,.422,Philadelphia Phillies,.719,PHI,263,1.00,0,19,65.2,.286,2022-06-23T00:00:00,13,1011,20,0,2,4,8.86,621107,.254,3,0,4.43,Philadelphia,0,0,53,37,84.3,3,0,3.84,0,0,0,National League,12,62,1,66,4.08,0,5,12,1.0,0,1.14,0,34,659,2,.290,1.86,3,0,.297,MLB,104,13,2
1,0,National,5,143,1.40,16.4,2022,3.60,77,0,8,NL,20.0,0,mlb,10,28,5.85,.545,Philadelphia Phillies,.879,PHI,87,0.61,0,8,67.1,.000,2022-06-23T00:00:00,6,328,6,0,1,2,9.90,663559,.286,3,0,4.50,Philadelphia,0,0,13,12,109.3,3,3,3.77,0,0,0,National League,7,22,0,17,2.17,0,2,3,1.0,0,2.25,0,13,220,0,.274,2.70,1,0,.333,MLB,104,3,1
1,2,National,6,143,1.77,18.2,2022,7.40,101,0,8,NL,24.1,10,mlb,15,22,8.88,.535,Philadelphia Phillies,.919,PHI,112,1.05,0,8,61.6,1.000,2022-06-23T00:00:00,11,443,16,0,0,13,11.84,544727,.317,0,0,5.55,Philadelphia,1,0,24,20,*.*,3,3,3.96,6,0,0,National League,27,32,1,23,2.18,3,0,0,1.0,2,2.22,1,18,273,1,.366,4.07,0,0,.384,MLB,104,4,0
1,2,National,9,143,1.21,16.0,2022,3.59,294,7,32,NL,77.2,0,mlb,35,65,7.65,.384,Philadelphia Phillies,.686,PHI,319,1.42,0,18,63.8,.571,2022-06-23T00:00:00,20,1244,24,0,1,15,8.58,502043,.252,2,1,4.06,Philadelphia,1,0,66,46,88.9,11,0,3.90,0,0,0,National League,14,74,0,92,3.30,0,3,14,1.0,0,1.04,2,36,794,4,.294,2.32,2,0,.302,MLB,104,10,1
1,0,National,0,143,1.38,19.0,2022,5.31,73,0,9,NL,20.1,17,mlb,5,22,9.30,.260,Philadelphia Phillies,.605,PHI,90,0.73,0,3,61.4,.667,2022-06-23T00:00:00,12,386,4,0,2,8,7.08,543272,.219,2,0,2.21,Philadelphia,1,0,21,15,*.*,2,5,4.29,7,2,0,National League,28,16,0,16,1.75,8,1,0,1.0,3,0.00,0,6,237,2,.296,5.31,3,0,.344,MLB,104,3,0
1,2,National,0,143,1.93,22.5,2022,1.93,18,0,2,NL,4.2,1,mlb,5,5,9.64,.333,Philadelphia Phillies,.795,PHI,26,0.80,0,1,53.3,.---,2022-06-23T00:00:00,5,105,1,0,0,2,7.71,676103,.222,0,0,9.64,Philadelphia,1,0,5,4,*.*,0,3,4.04,0,0,0,National League,4,4,0,4,1.00,0,0,0,1.0,0,0.00,0,5,56,0,.308,9.64,3,0,.462,MLB,104,2,0
1,0,National,0,143,0.50,15.5,2022,0.00,6,0,0,NL,2.0,0,mlb,0,4,4.50,.000,Philadelphia Phillies,.250,PHI,8,0.25,0,0,64.5,.---,2022-06-23T00:00:00,1,31,0,0,0,0,0.00,547184,.000,0,0,0.00,Philadelphia,0,0,1,0,*.*,0,1,3.88,0,0,0,National League,2,0,0,1,1.00,0,0,0,1.0,0,0.00,0,0,20,0,.000,4.50,1,0,.250,MLB,104,0,0
1,2,National,3,143,1.52,17.9,2022,2.86,105,0,12,NL,28.1,8,mlb,11,34,7.94,.371,Philadelphia Phillies,.718,PHI,127,0.71,0,4,58.8,.286,2022-06-23T00:00:00,20,507,7,0,3,4,7.31,608349,.219,1,0,3.49,Philadelphia,1,0,25,19,*.*,1,24,3.99,0,11,0,National League,29,23,3,24,1.25,4,5,0,1.0,15,0.95,2,17,298,2,.256,6.35,1,0,.346,MLB,104,5,1
1,0,National,0,143,1.33,16.0,2022,0.00,7,0,0,NL,3.0,0,mlb,0,1,9.00,.000,Philadelphia Phillies,.364,PHI,11,3.00,0,0,50.0,.---,2022-06-23T00:00:00,4,48,0,0,0,0,0.00,672839,.000,0,0,0.00,Philadelphia,0,0,3,2,*.*,2,1,4.36,0,1,0,National League,2,0,0,3,0.75,0,0,0,1.0,1,0.00,0,1,24,0,.000,12.00,0,0,.364,MLB,104,0,0
1,3,National,1,143,1.47,17.4,2022,4.59,123,0,19,NL,33.1,10,mlb,19,46,8.37,.366,Philadelphia Phillies,.710,PHI,148,0.43,0,2,58.3,.500,2022-06-23T00:00:00,18,581,10,0,4,5,8.37,656793,.252,5,0,5.13,Philadelphia,6,0,31,20,*.*,1,3,3.93,1,0,0,National League,18,31,0,20,1.72,2,1,0,1.0,0,0.27,1,20,339,1,.313,4.86,2,0,.345,MLB,104,9,1
1,4,National,10,143,0.87,15.0,2022,4.52,326,8,23,NL,89.2,0,mlb,31,84,9.94,.353,Philadelphia Phillies,.598,PHI,345,0.93,0,14,67.4,.500,2022-06-23T00:00:00,11,1341,29,0,4,7,6.72,605400,.206,0,2,3.11,Philadelphia,0,1,99,25,95.8,4,0,3.89,0,0,0,National League,14,67,1,78,9.00,0,4,14,1.0,0,1.00,4,32,904,4,.263,1.10,6,0,.245,MLB,104,18,0
1,2,National,2,143,1.15,16.9,2022,2.87,58,0,5,NL,15.2,7,mlb,8,10,8.62,.345,Philadelphia Phillies,.658,PHI,67,2.10,0,1,61.1,.000,2022-06-23T00:00:00,6,265,6,0,0,3,6.89,650911,.207,0,0,4.60,Philadelphia,0,0,15,11,265.0,0,2,3.96,1,0,0,National League,8,12,1,21,2.50,4,1,1,1.0,0,1.15,1,8,162,0,.244,3.45,3,0,.313,MLB,104,2,0
1,0,National,1,143,1.00,19.0,2022,0.00,4,0,0,NL,1.0,0,mlb,1,1,0.00,1.000,Philadelphia Phillies,1.250,PHI,4,2.00,0,1,57.9,.---,2022-06-23T00:00:00,0,19,0,0,0,0,9.00,596117,.250,0,0,9.00,Philadelphia,0,0,0,0,*.*,0,1,4.75,0,0,0,National League,1,1,0,2,-.--,0,0,0,1.0,0,9.00,0,1,11,0,.000,0.00,0,0,.250,MLB,104,0,0
1,5,National,7,143,1.51,18.0,2022,6.65,256,4,26,NL,65.0,0,mlb,32,52,7.48,.418,Philadelphia Phillies,.763,PHI,288,1.60,0,14,61.9,.556,2022-06-23T00:00:00,29,1172,29,0,0,10,9.55,624133,.270,1,1,4.43,Philadelphia,1,0,54,44,90.2,10,0,4.07,0,0,0,National League,13,69,0,83,1.86,0,4,13,1.0,0,0.97,0,36,725,5,.316,4.02,1,0,.345,MLB,104,15,1
1,2,National,3,143,1.11,15.5,2022,5.30,281,8,28,NL,74.2,0,mlb,23,61,10.37,.349,Philadelphia Phillies,.638,PHI,304,1.13,0,12,67.4,.600,2022-06-23T00:00:00,18,1158,25,0,2,6,7.83,554430,.231,0,0,2.77,Philadelphia,1,0,86,35,89.1,5,0,3.81,0,0,0,National League,13,65,1,69,4.78,0,4,13,1.0,0,0.36,1,27,780,6,.323,2.17,5,0,.289,MLB,104,14,5
1,0,National,3,134,1.91,19.0,2022,3.44,84,0,14,NL,18.1,17,mlb,12,20,10.31,.560,Pittsburgh Pirates,.960,PIT,90,0.65,0,6,66.5,1.000,2022-06-23T00:00:00,4,349,7,0,2,6,15.22,607455,.369,1,0,5.89,Pittsburgh,1,4,21,14,*.*,1,1,3.88,2,0,0,National League,21,31,1,13,5.25,7,0,0,1.0,1,1.47,0,12,232,1,.459,1.96,1,0,.400,MLB,104,7,0
1,0,National,3,134,0.80,14.6,2022,3.48,118,0,9,NL,33.2,8,mlb,5,35,12.30,.297,Pittsburgh Pirates,.517,PIT,127,0.51,0,5,66.5,.750,2022-06-23T00:00:00,8,493,4,1,1,0,5.08,670280,.161,0,0,1.34,Pittsburgh,1,1,46,10,*.*,2,21,3.88,4,11,0,National League,26,19,1,18,5.75,1,1,0,1.0,13,0.80,0,6,328,3,.232,2.14,1,0,.220,MLB,104,7,0
1,0,National,1,137,2.07,18.1,2022,7.45,42,0,7,NL,9.2,2,mlb,5,11,3.72,.429,San Francisco Giants,.845,SF,48,1.18,0,1,60.0,.---,2022-05-12T00:00:00,6,175,6,0,0,0,13.03,595881,.333,0,0,4.66,San Francisco,1,0,4,12,*.*,1,3,3.65,0,0,0,National League,6,14,0,13,0.67,1,0,0,2.0,0,0.93,0,5,105,0,.351,5.59,0,0,.417,MLB,104,1,0
1,1,National,0,134,1.25,15.4,2022,8.44,62,0,10,NL,16.0,8,mlb,5,18,5.06,.258,Pittsburgh Pirates,.572,PIT,70,1.17,0,0,64.0,.---,2022-06-23T00:00:00,6,247,4,0,0,3,7.88,595881,.226,0,0,2.81,Pittsburgh,3,0,9,10,*.*,1,2,3.53,1,0,0,National League,9,14,1,21,1.50,2,0,0,1.0,0,0.00,0,6,158,0,.264,3.38,2,0,.314,MLB,104,2,0
1,2,National,9,134,1.43,16.7,2022,3.60,281,3,34,NL,70.0,0,mlb,32,68,9.00,.399,Pittsburgh Pirates,.726,PIT,318,1.12,0,17,62.3,.125,2022-06-23T00:00:00,31,1170,17,2,1,9,8.87,664141,.246,2,0,4.11,Pittsburgh,5,1,70,51,83.6,7,0,3.68,0,0,0,National League,14,69,0,76,2.26,0,7,14,1.0,0,1.16,0,41,729,1,.294,3.99,4,0,.327,MLB,104,16,0
1,0,National,1,134,4.50,30.0,2022,18.00,11,0,1,NL,2.0,0,mlb,8,1,4.50,.818,Pittsburgh Pirates,1.485,PIT,15,3.00,0,1,43.3,.---,2022-06-23T00:00:00,3,60,4,0,0,0,27.00,660636,.545,0,0,36.00,Pittsburgh,0,0,1,6,*.*,1,2,4.00,0,0,0,National League,2,6,0,3,0.33,0,0,0,1.0,0,4.50,0,8,26,0,.556,13.50,1,0,.667,MLB,104,0,0
1,2,National,5,134,1.29,17.3,2022,3.62,144,0,16,NL,37.1,0,mlb,12,42,9.16,.431,Pittsburgh Pirates,.743,PIT,160,0.71,0,7,65.2,.667,2022-06-23T00:00:00,14,647,11,0,2,7,8.20,672710,.236,0,0,2.89,Pittsburgh,2,0,38,12,107.8,1,1,4.04,0,0,0,National League,9,34,0,30,2.71,0,1,6,1.0,0,1.21,2,15,422,2,.287,3.38,2,0,.313,MLB,104,11,1
