sport_id,league_short,hr,team_id,season,ab,hldr,league,sport_code,ao,slg,team_full,ops,team_abbrev,hbp,rbi,go_ao,hfly,lob,xbh,end_date,bb,np,hgnd,roe,sb,player_id,avg,sf,sac,wo,team_short,hpop,so,gidp_opp,gidp,ppa,d,tpa,league_full,g,h,ibb,go,team_seq,tb,cs,r,t,babip,obp,sport,league_id
1,National,15,137,2022,173,17,NL,mlb,44,.555,San Francisco Giants,.897,SF,3,37,0.91,15,72,20,2022-06-23T00:00:00,18,775,14,1,2,592626,.266,2,0,0,San Francisco,0,45,23,4,3.95,5,196,National League,59,46,1,40,1.0,96,2,30,0,.270,.342,MLB,104
1,National,0,137,2022,13,1,NL,mlb,3,.154,San Francisco Giants,.368,SF,0,0,1.67,0,6,0,2022-06-23T00:00:00,1,54,1,1,0,671218,.154,0,0,0,San Francisco,0,3,1,1,3.86,0,14,National League,7,2,0,5,1.0,2,0,2,0,.200,.214,MLB,104
1,National,6,137,2022,187,23,NL,mlb,42,.358,San Francisco Giants,.704,SF,3,24,1.14,11,69,13,2022-06-23T00:00:00,32,890,8,1,2,573131,.225,1,0,0,San Francisco,0,56,25,5,3.99,7,223,National League,59,42,0,48,1.0,67,0,32,0,.286,.345,MLB,104
1,National,4,137,2022,92,10,NL,mlb,15,.435,San Francisco Giants,.810,SF,1,15,1.47,5,29,7,2022-06-23T00:00:00,18,466,8,2,3,596103,.250,1,0,1,San Francisco,0,33,14,1,4.16,1,112,National League,48,23,0,22,1.0,40,0,18,2,.339,.375,MLB,104
1,National,4,137,2022,51,9,NL,mlb,9,.569,San Francisco Giants,.931,SF,0,8,1.44,4,22,6,2022-06-23T00:00:00,6,210,2,0,1,613564,.294,1,0,0,San Francisco,0,15,8,1,3.62,2,58,National League,17,15,1,13,1.0,29,1,9,0,.333,.362,MLB,104
1,National,1,137,2022,25,2,NL,mlb,7,.360,San Francisco Giants,.735,SF,1,5,1.14,1,10,1,2022-06-23T00:00:00,5,125,3,0,0,664774,.240,1,0,0,San Francisco,0,5,7,0,3.91,0,32,National League,10,6,0,8,1.0,9,0,4,0,.250,.375,MLB,104
1,American,0,136,2022,0,0,AL,mlb,0,.---,Seattle Mariners,.000,SEA,0,0,-.--,0,0,0,2022-05-11T00:00:00,0,0,0,0,0,622268,.---,0,0,0,Seattle,0,0,0,0,-.--,0,0,American League,1,0,0,0,1.0,0,0,1,0,.---,.---,MLB,103
1,National,1,137,2022,56,4,NL,mlb,15,.339,San Francisco Giants,.529,SF,1,8,1.40,2,27,8,2022-06-23T00:00:00,1,212,3,0,0,622268,.161,0,0,0,San Francisco,0,11,6,0,3.66,7,58,National League,16,9,0,21,2.0,19,0,7,0,.182,.190,MLB,104
1,National,1,137,2022,29,3,NL,mlb,7,.448,San Francisco Giants,.771,SF,0,5,1.29,1,17,3,2022-06-23T00:00:00,2,120,4,0,0,642851,.276,0,0,0,San Francisco,0,5,9,2,3.87,2,31,National League,11,8,0,9,1.0,13,0,3,0,.304,.323,MLB,104
1,National,7,137,2022,195,23,NL,mlb,58,.446,San Francisco Giants,.809,SF,3,26,0.72,12,71,23,2022-06-23T00:00:00,32,1016,15,0,0,573262,.256,4,0,0,San Francisco,0,49,25,2,4.34,16,234,National League,59,50,0,42,1.0,87,1,34,0,.301,.363,MLB,104
1,American,0,136,2022,0,0,AL,mlb,0,.---,Seattle Mariners,.000,SEA,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,650895,.---,0,0,0,Seattle,0,0,0,0,-.--,0,0,American League,2,0,0,0,1.0,0,0,0,0,.---,.---,MLB,103
1,American,5,136,2022,242,36,AL,mlb,73,.413,Seattle Mariners,.778,SEA,4,19,0.85,9,103,21,2022-06-23T00:00:00,29,1103,23,1,3,641487,.281,2,0,0,Seattle,0,41,38,4,3.98,15,277,American League,65,68,0,62,1.0,100,1,30,1,.318,.365,MLB,103
1,National,0,109,2022,13,2,NL,mlb,2,.231,Arizona Diamondbacks,.445,ARI,0,1,1.50,0,3,1,2022-06-16T00:00:00,1,68,0,0,0,656403,.154,0,0,0,Arizona,0,6,1,0,4.86,1,14,National League,6,2,0,3,1.0,3,0,2,0,.286,.214,MLB,104
1,American,10,136,2022,273,42,AL,mlb,71,.480,Seattle Mariners,.873,SEA,14,45,1.03,9,96,24,2022-06-23T00:00:00,20,1127,36,4,0,664034,.319,1,0,1,Seattle,0,43,43,5,3.65,14,309,American League,69,87,1,73,1.0,131,0,32,0,.348,.393,MLB,103
1,American,2,136,2022,262,37,AL,mlb,90,.298,Seattle Mariners,.585,SEA,1,21,0.92,6,120,15,2022-06-23T00:00:00,24,1075,14,1,2,624428,.221,2,1,0,Seattle,1,34,46,6,3.71,12,290,American League,69,58,1,83,1.0,78,3,28,1,.246,.287,MLB,103
1,American,0,136,2022,16,1,AL,mlb,5,.250,Seattle Mariners,.528,SEA,2,1,0.80,1,4,1,2022-06-23T00:00:00,0,63,1,0,1,664059,.188,0,0,0,Seattle,0,4,1,0,3.50,1,18,American League,13,3,0,4,1.0,4,0,2,0,.250,.278,MLB,103
1,American,3,136,2022,86,4,AL,mlb,23,.291,Seattle Mariners,.509,SEA,0,10,0.70,4,42,6,2022-06-23T00:00:00,9,370,3,0,4,672284,.140,1,0,0,Seattle,1,36,9,1,3.85,2,96,American League,30,12,0,16,1.0,25,2,10,1,.188,.219,MLB,103
1,American,2,136,2022,15,0,AL,mlb,4,.667,Seattle Mariners,.979,SEA,1,3,1.50,2,8,2,2022-06-23T00:00:00,0,54,2,1,0,641786,.267,0,0,0,Seattle,0,1,3,1,3.38,0,16,American League,4,4,0,6,1.0,10,0,3,0,.167,.313,MLB,103
1,American,0,136,2022,0,0,AL,mlb,0,.---,Seattle Mariners,.000,SEA,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,670090,.---,0,0,0,Seattle,0,0,0,0,-.--,0,0,American League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,103
1,American,3,136,2022,84,6,AL,mlb,25,.345,Seattle Mariners,.682,SEA,6,9,0.68,6,56,6,2022-06-23T00:00:00,14,448,3,1,9,664238,.179,0,1,1,Seattle,0,28,12,1,4.23,1,106,American League,46,15,1,17,1.0,29,3,16,2,.226,.337,MLB,103
1,American,1,136,2022,33,5,AL,mlb,5,.455,Seattle Mariners,.894,SEA,0,1,1.00,3,17,3,2022-06-23T00:00:00,8,181,2,1,0,608596,.303,0,0,0,Seattle,0,13,5,1,4.31,2,42,American League,14,10,0,5,1.0,15,0,9,0,.474,.439,MLB,103
1,National,0,137,2022,12,2,NL,mlb,4,.167,San Francisco Giants,.333,SF,0,0,0.50,0,11,0,2022-06-11T00:00:00,0,40,0,0,0,656821,.167,0,0,0,San Francisco,0,4,2,1,3.33,0,12,National League,4,2,0,2,2.0,2,0,0,0,.250,.167,MLB,104
1,American,0,136,2022,1,0,AL,mlb,0,2.000,Seattle Mariners,3.000,SEA,0,1,-.--,0,0,1,2022-06-23T00:00:00,0,3,1,0,0,656821,1.000,0,0,0,Seattle,0,0,1,0,3.00,1,1,American League,1,1,0,0,1.0,2,0,0,0,1.000,1.000,MLB,103
1,American,9,136,2022,123,7,AL,mlb,38,.447,Seattle Mariners,.726,SEA,1,19,0.55,10,61,14,2022-06-23T00:00:00,15,534,6,2,0,663728,.187,1,0,0,Seattle,0,42,10,1,3.81,5,140,American League,42,23,0,21,1.0,55,0,15,0,.192,.279,MLB,103
1,American,9,136,2022,261,25,AL,mlb,51,.441,Seattle Mariners,.777,SEA,4,33,1.08,12,112,24,2022-06-23T00:00:00,20,1085,35,2,19,677594,.276,0,0,0,Seattle,0,83,26,6,3.81,14,285,American League,69,72,1,55,1.0,115,3,34,1,.373,.337,MLB,103
1,American,0,136,2022,0,0,AL,mlb,0,.---,Seattle Mariners,.000,SEA,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,623149,.---,0,0,0,Seattle,0,0,0,0,-.--,0,0,American League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,103
1,American,13,136,2022,255,23,AL,mlb,57,.435,Seattle Mariners,.758,SEA,4,36,0.84,21,118,26,2022-06-23T00:00:00,33,1185,14,0,0,553993,.227,2,0,0,Seattle,0,94,32,6,4.03,12,294,American League,69,58,0,48,1.0,111,0,34,1,.300,.323,MLB,103
1,American,6,136,2022,189,15,AL,mlb,75,.312,Seattle Mariners,.529,SEA,1,17,0.71,11,72,14,2022-06-23T00:00:00,11,760,6,1,0,647351,.169,2,0,0,Seattle,0,31,24,2,3.74,7,203,American League,57,32,1,53,1.0,59,0,20,1,.169,.217,MLB,103
1,American,0,136,2022,98,15,AL,mlb,17,.245,Seattle Mariners,.525,SEA,1,8,1.53,1,38,2,2022-06-23T00:00:00,7,427,6,0,0,620443,.224,1,0,0,Seattle,0,34,9,4,3.99,2,107,American League,33,22,0,26,1.0,24,0,8,0,.338,.280,MLB,103
1,American,3,136,2022,65,7,AL,mlb,17,.538,Seattle Mariners,.894,SEA,0,8,0.82,5,29,12,2022-06-23T00:00:00,10,284,5,0,1,666211,.262,1,1,0,Seattle,0,19,9,0,3.69,9,77,American League,26,17,0,14,1.0,35,1,13,0,.318,.355,MLB,103
1,American,0,136,2022,19,0,AL,mlb,6,.158,Seattle Mariners,.385,SEA,1,1,0.50,0,12,1,2022-06-23T00:00:00,2,82,2,0,0,457708,.105,0,0,0,Seattle,0,8,2,0,3.73,1,22,American League,6,2,0,3,1.0,3,0,0,0,.182,.227,MLB,103
1,American,6,136,2022,242,27,AL,mlb,81,.335,Seattle Mariners,.672,SEA,0,29,0.72,12,108,16,2022-06-23T00:00:00,44,1193,14,2,0,608385,.219,2,0,1,Seattle,0,52,39,4,4.14,10,288,American League,68,53,1,58,1.0,81,0,22,0,.253,.337,MLB,103
1,National,14,138,2022,252,36,NL,mlb,101,.508,St. Louis Cardinals,.855,STL,1,48,0.48,18,111,30,2022-06-23T00:00:00,27,1051,16,1,0,571448,.278,2,0,0,St. Louis,0,35,45,7,3.73,16,282,National League,67,70,1,48,1.0,128,2,33,0,.273,.348,MLB,104
1,National,5,138,2022,236,26,NL,mlb,78,.373,St. Louis Cardinals,.674,STL,3,21,0.68,10,98,14,2022-06-23T00:00:00,12,972,25,3,15,664056,.258,1,0,0,St. Louis,0,45,39,4,3.86,6,252,National League,68,61,0,53,1.0,88,2,34,3,.299,.302,MLB,104
1,National,4,138,2022,181,22,NL,mlb,51,.392,St. Louis Cardinals,.709,STL,2,16,1.14,10,90,17,2022-06-23T00:00:00,17,798,13,1,3,666185,.249,2,0,0,St. Louis,0,29,29,3,3.95,12,202,National League,52,45,0,58,1.0,71,0,21,1,.273,.317,MLB,104
1,National,1,138,2022,77,5,NL,mlb,26,.208,St. Louis Cardinals,.417,STL,1,7,0.65,2,42,4,2022-06-23T00:00:00,7,365,3,0,3,657557,.130,1,0,0,St. Louis,0,25,15,1,4.24,3,86,National League,24,10,0,17,1.0,16,0,6,0,.173,.209,MLB,104
1,National,2,138,2022,98,11,NL,mlb,32,.286,St. Louis Cardinals,.531,STL,1,11,0.88,1,48,5,2022-06-23T00:00:00,6,404,7,0,0,572816,.194,1,0,0,St. Louis,0,20,12,1,3.81,3,106,National League,38,19,1,28,1.0,28,0,11,0,.221,.245,MLB,104
1,National,1,138,2022,152,24,NL,mlb,25,.428,St. Louis Cardinals,.850,STL,4,22,1.96,4,55,15,2022-06-23T00:00:00,24,795,20,0,2,680977,.316,0,0,0,St. Louis,0,30,22,3,4.42,14,180,National League,50,48,1,49,1.0,65,1,25,0,.388,.422,MLB,104
1,National,7,138,2022,273,30,NL,mlb,67,.418,St. Louis Cardinals,.770,STL,3,29,1.16,12,89,21,2022-06-23T00:00:00,28,1139,34,2,16,669242,.278,0,1,1,St. Louis,0,53,39,5,3.73,11,305,National League,69,76,0,78,1.0,114,2,55,3,.324,.352,MLB,104
1,National,17,138,2022,257,34,NL,mlb,65,.623,St. Louis Cardinals,1.041,STL,0,60,0.74,26,88,39,2022-06-23T00:00:00,36,1217,27,4,3,502671,.339,1,0,1,St. Louis,0,58,47,3,4.11,22,296,National League,67,87,1,48,1.0,160,0,50,0,.383,.418,MLB,104
1,National,6,138,2022,97,15,NL,mlb,27,.495,St. Louis Cardinals,.831,STL,2,17,0.30,8,40,10,2022-06-23T00:00:00,8,452,3,0,0,669357,.268,0,0,0,St. Louis,0,36,16,1,4.22,4,107,National League,30,26,0,8,1.0,48,0,17,0,.364,.336,MLB,104
1,National,0,138,2022,3,0,NL,mlb,0,.000,St. Louis Cardinals,.000,STL,0,0,-.--,0,3,0,2022-06-23T00:00:00,0,15,0,0,0,671056,.000,0,0,0,St. Louis,0,3,0,0,5.00,0,3,National League,4,0,0,0,1.0,0,0,0,0,.---,.000,MLB,104
1,National,1,138,2022,115,12,NL,mlb,38,.252,St. Louis Cardinals,.542,STL,3,12,0.74,2,55,5,2022-06-23T00:00:00,13,486,7,1,0,668800,.191,0,1,0,St. Louis,1,28,14,3,3.68,4,132,National League,41,22,0,28,1.0,29,0,9,0,.244,.290,MLB,104
1,National,2,138,2022,136,14,NL,mlb,46,.294,St. Louis Cardinals,.519,STL,0,10,0.83,7,52,7,2022-06-23T00:00:00,2,500,7,2,1,425877,.213,0,0,0,St. Louis,1,23,23,4,3.62,5,138,National League,38,29,0,38,1.0,40,0,10,0,.243,.225,MLB,104
1,National,1,138,2022,56,2,NL,mlb,12,.232,St. Louis Cardinals,.454,STL,0,6,1.42,1,26,3,2022-06-23T00:00:00,6,260,5,0,1,663457,.143,1,0,0,St. Louis,0,20,9,2,4.13,2,63,National League,25,8,0,17,1.0,13,0,8,0,.194,.222,MLB,104
1,National,4,138,2022,166,21,NL,mlb,40,.361,St. Louis Cardinals,.653,STL,0,28,0.93,6,76,11,2022-06-23T00:00:00,14,782,12,1,6,641933,.241,5,0,0,St. Louis,1,54,34,7,4.23,6,185,National League,45,40,0,37,1.0,60,3,22,1,.319,.292,MLB,104
1,National,4,138,2022,111,6,NL,mlb,38,.342,St. Louis Cardinals,.640,STL,4,17,0.79,7,65,8,2022-06-23T00:00:00,13,548,8,3,1,405395,.198,3,0,1,St. Louis,1,24,23,5,4.18,4,131,National League,38,22,0,30,1.0,38,1,11,0,.209,.298,MLB,104
1,National,0,138,2022,85,9,NL,mlb,23,.235,St. Louis Cardinals,.469,STL,3,4,1.00,1,41,3,2022-06-23T00:00:00,2,293,6,3,1,624641,.188,0,0,0,St. Louis,0,23,8,2,3.26,2,90,National League,37,16,0,23,1.0,20,1,12,1,.258,.233,MLB,104
1,National,6,138,2022,137,17,NL,mlb,41,.467,St. Louis Cardinals,.805,STL,1,17,0.66,9,55,13,2022-06-23T00:00:00,11,573,12,3,0,660766,.285,2,0,0,St. Louis,1,32,21,0,3.79,7,151,National League,42,39,0,27,1.0,64,0,18,0,.327,.338,MLB,104
1,American,7,139,2022,257,29,AL,mlb,50,.401,Tampa Bay Rays,.703,TB,6,31,1.48,12,126,23,2022-06-23T00:00:00,14,1072,23,4,12,668227,.249,1,0,0,Tampa Bay,0,70,44,8,3.86,14,278,American League,67,64,2,74,1.0,103,5,30,2,.315,.302,MLB,103
1,American,2,139,2022,115,9,AL,mlb,35,.261,Tampa Bay Rays,.471,TB,0,12,1.03,3,45,7,2022-06-23T00:00:00,7,451,7,1,2,660644,.165,2,0,0,Tampa Bay,0,27,10,1,3.64,5,124,American League,36,19,0,36,1.0,30,5,7,0,.193,.210,MLB,103
1,American,6,139,2022,157,18,AL,mlb,34,.484,Tampa Bay Rays,.873,TB,0,34,0.82,11,61,18,2022-06-23T00:00:00,26,810,17,1,0,596847,.293,2,0,0,Tampa Bay,0,51,24,0,4.38,12,185,American League,49,46,2,28,1.0,76,0,20,0,.392,.389,MLB,103
1,American,3,139,2022,205,21,AL,mlb,52,.341,Tampa Bay Rays,.728,TB,3,15,1.38,4,80,10,2022-06-23T00:00:00,38,978,29,2,1,650490,.263,0,0,0,Tampa Bay,0,27,21,4,3.98,7,246,American League,61,54,0,72,1.0,70,3,28,0,.291,.386,MLB,103
1,American,4,139,2022,178,30,AL,mlb,49,.421,Tampa Bay Rays,.727,TB,0,19,1.29,6,61,17,2022-06-23T00:00:00,10,653,12,2,4,677551,.270,2,0,0,Tampa Bay,0,20,35,3,3.44,11,190,American League,45,48,1,63,1.0,75,0,27,2,.282,.305,MLB,103
1,American,7,139,2022,179,19,AL,mlb,35,.380,Tampa Bay Rays,.650,TB,1,17,1.37,8,60,13,2022-06-23T00:00:00,9,711,14,2,5,595281,.229,0,0,1,Tampa Bay,0,55,27,2,3.76,6,189,American League,56,41,0,48,1.0,68,1,26,0,.291,.270,MLB,103
1,American,5,139,2022,118,15,AL,mlb,33,.415,Tampa Bay Rays,.708,TB,2,12,0.82,6,47,12,2022-06-23T00:00:00,12,482,4,0,1,664040,.212,1,0,0,Tampa Bay,0,34,13,1,3.62,5,133,American League,32,25,0,27,1.0,49,0,20,2,.250,.293,MLB,103
1,American,1,139,2022,75,8,AL,mlb,18,.307,Tampa Bay Rays,.551,TB,0,6,0.78,2,35,6,2022-06-23T00:00:00,7,360,3,0,1,666139,.173,0,1,0,Tampa Bay,0,31,14,1,4.34,3,83,American League,22,13,1,14,1.0,23,0,10,2,.279,.244,MLB,103
1,American,3,139,2022,182,31,AL,mlb,51,.423,Tampa Bay Rays,.788,TB,1,27,0.80,2,69,15,2022-06-23T00:00:00,17,766,22,1,5,622534,.302,0,0,1,Tampa Bay,0,35,28,3,3.83,11,200,American League,51,55,1,41,1.0,77,1,21,1,.361,.365,MLB,103
1,American,3,139,2022,120,15,AL,mlb,31,.383,Tampa Bay Rays,.621,TB,0,14,1.10,4,55,12,2022-06-23T00:00:00,1,448,9,0,0,642336,.233,1,0,0,Tampa Bay,0,28,18,3,3.67,9,122,American League,39,28,0,34,1.0,46,0,15,0,.278,.238,MLB,103
1,American,9,139,2022,90,4,AL,mlb,31,.544,Tampa Bay Rays,.817,TB,1,17,0.84,10,37,12,2022-06-23T00:00:00,7,415,5,0,0,670623,.211,1,0,0,Tampa Bay,0,15,12,3,4.19,3,99,American League,32,19,0,26,1.0,49,0,16,0,.149,.273,MLB,103
1,American,4,139,2022,137,15,AL,mlb,31,.285,Tampa Bay Rays,.518,TB,1,10,0.74,5,62,8,2022-06-23T00:00:00,11,653,3,2,6,621433,.168,1,2,0,Tampa Bay,0,63,10,0,4.30,4,152,American League,51,23,0,23,1.0,39,0,14,0,.268,.233,MLB,103
1,American,1,139,2022,26,0,AL,mlb,6,.269,Tampa Bay Rays,.423,TB,0,3,0.50,2,14,1,2022-06-23T00:00:00,0,105,2,0,0,650907,.154,0,0,0,Tampa Bay,0,13,1,1,4.04,0,26,American League,9,4,0,3,1.0,7,0,1,0,.250,.154,MLB,103
1,American,3,139,2022,166,18,AL,mlb,44,.410,Tampa Bay Rays,.752,TB,2,23,1.20,8,72,12,2022-06-23T00:00:00,10,643,24,0,2,623912,.301,3,0,0,Tampa Bay,0,22,32,1,3.55,9,181,American League,56,50,0,53,1.0,68,3,20,0,.326,.343,MLB,103
1,American,3,139,2022,177,16,AL,mlb,53,.266,Tampa Bay Rays,.505,TB,1,9,0.83,5,67,12,2022-06-23T00:00:00,18,751,7,2,5,670764,.158,0,0,1,Tampa Bay,0,52,18,4,3.83,8,196,American League,59,28,0,44,1.0,47,1,16,1,.205,.240,MLB,103
1,American,5,139,2022,115,7,AL,mlb,37,.304,Tampa Bay Rays,.499,TB,1,16,0.43,6,44,8,2022-06-23T00:00:00,6,482,4,0,0,572287,.148,1,0,0,Tampa Bay,0,46,15,2,3.92,3,123,American League,36,17,0,16,1.0,35,0,7,0,.185,.195,MLB,103
1,American,0,140,2022,0,0,AL,mlb,0,.---,Texas Rangers,.000,TEX,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,669618,.---,0,0,0,Texas,0,0,0,0,-.--,0,0,American League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,103
1,American,8,140,2022,210,29,AL,mlb,58,.410,Texas Rangers,.699,TEX,3,29,0.78,10,86,19,2022-06-23T00:00:00,13,890,10,0,1,594777,.238,2,0,0,Texas,1,59,23,2,3.90,10,228,American League,62,50,0,45,1.0,86,2,23,1,.290,.289,MLB,103
1,American,0,140,2022,63,6,AL,mlb,10,.254,Texas Rangers,.527,TEX,0,7,2.20,1,23,1,2022-06-23T00:00:00,3,232,8,2,2,518586,.238,0,3,0,Texas,0,19,13,1,3.36,1,69,American League,37,15,0,22,1.0,16,2,13,0,.341,.273,MLB,103
1,American,2,140,2022,59,6,AL,mlb,11,.458,Texas Rangers,.753,TEX,0,8,1.36,1,24,6,2022-06-23T00:00:00,2,219,9,0,2,677649,.271,0,0,0,Texas,0,17,7,1,3.59,3,61,American League,15,16,0,15,1.0,27,1,9,1,.350,.295,MLB,103
1,American,13,140,2022,261,30,AL,mlb,69,.471,Texas Rangers,.764,TEX,2,45,0.77,17,106,28,2022-06-23T00:00:00,14,1039,19,2,11,666969,.253,3,0,0,Texas,0,76,34,2,3.71,12,280,American League,66,66,1,53,1.0,123,2,42,3,.303,.293,MLB,103
1,American,7,140,2022,144,10,AL,mlb,48,.389,Texas Rangers,.671,TEX,1,16,0.56,11,55,13,2022-06-23T00:00:00,16,726,8,2,1,641598,.201,2,0,0,Texas,0,42,18,3,4.45,6,163,American League,40,29,0,27,1.0,56,1,15,0,.227,.282,MLB,103
1,American,9,140,2022,164,16,AL,mlb,52,.470,Texas Rangers,.784,TEX,0,26,0.69,13,72,18,2022-06-23T00:00:00,16,722,12,2,2,641680,.250,1,0,0,Texas,0,36,22,3,3.99,9,181,American League,49,41,0,36,1.0,77,0,23,0,.267,.315,MLB,103
1,American,1,140,2022,71,11,AL,mlb,10,.352,Texas Rangers,.672,TEX,0,5,2.00,2,20,3,2022-06-23T00:00:00,4,267,7,1,1,669087,.282,0,0,0,Texas,0,21,9,1,3.56,2,75,American League,27,20,0,20,1.0,25,0,4,0,.388,.320,MLB,103
1,American,1,140,2022,119,9,AL,mlb,42,.277,Texas Rangers,.551,TEX,0,9,0.71,4,40,5,2022-06-23T00:00:00,9,465,13,0,3,628451,.218,0,0,0,Texas,0,21,17,0,3.63,4,128,American League,40,26,0,30,1.0,33,0,13,0,.258,.273,MLB,103
1,American,9,140,2022,237,34,AL,mlb,49,.435,Texas Rangers,.755,TEX,0,28,1.24,11,95,19,2022-06-23T00:00:00,16,955,20,3,1,663993,.274,0,0,1,Texas,0,62,36,4,3.77,9,253,American League,63,65,1,61,1.0,103,2,27,1,.337,.320,MLB,103
1,American,0,140,2022,0,0,AL,mlb,0,.---,Texas Rangers,.000,TEX,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,656685,.---,0,0,0,Texas,0,0,0,0,-.--,0,0,American League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,103
1,American,7,140,2022,144,11,AL,mlb,38,.368,Texas Rangers,.637,TEX,0,27,0.87,7,54,8,2022-06-23T00:00:00,11,593,13,1,4,543543,.215,1,0,0,Texas,0,43,14,1,3.80,1,156,American League,52,31,0,33,1.0,53,1,15,0,.253,.269,MLB,103
1,American,0,140,2022,34,7,AL,mlb,9,.294,Texas Rangers,.559,TEX,0,3,0.67,2,16,1,2022-06-23T00:00:00,0,114,0,0,0,676646,.265,0,0,0,Texas,0,10,4,0,3.35,1,34,American League,16,9,0,6,1.0,10,1,3,0,.375,.265,MLB,103
1,American,15,140,2022,260,33,AL,mlb,84,.442,Texas Rangers,.749,TEX,1,32,0.79,18,88,24,2022-06-23T00:00:00,27,1061,10,0,3,608369,.235,2,0,0,Texas,0,51,41,4,3.66,9,290,American League,66,61,3,66,1.0,115,0,35,0,.235,.307,MLB,103
1,American,7,140,2022,268,26,AL,mlb,99,.354,Texas Rangers,.645,TEX,1,27,0.61,14,95,19,2022-06-23T00:00:00,24,1142,20,3,12,543760,.228,3,0,0,Texas,1,51,35,3,3.86,11,296,American League,67,61,0,60,1.0,95,2,35,1,.254,.291,MLB,103
1,American,0,140,2022,18,6,AL,mlb,5,.389,Texas Rangers,.889,TEX,3,0,0.80,0,7,1,2022-06-23T00:00:00,3,105,0,0,1,669701,.333,0,0,0,Texas,0,3,1,0,4.38,1,24,American League,7,6,0,4,1.0,7,0,3,0,.400,.500,MLB,103
1,American,2,140,2022,67,5,AL,mlb,12,.313,Texas Rangers,.607,TEX,3,3,2.00,2,29,3,2022-06-23T00:00:00,5,287,7,3,3,669256,.209,0,0,0,Texas,0,17,7,1,3.83,1,75,American League,26,14,0,24,1.0,21,1,11,0,.250,.293,MLB,103
1,American,0,140,2022,24,3,AL,mlb,9,.292,Texas Rangers,.599,TEX,0,0,0.33,1,9,1,2022-06-23T00:00:00,2,90,2,0,0,665750,.250,0,0,0,Texas,0,6,4,2,3.46,1,26,American League,9,6,0,3,1.0,7,1,3,0,.333,.308,MLB,103
1,American,1,140,2022,14,0,AL,mlb,4,.286,Texas Rangers,.473,TEX,0,1,1.25,1,4,1,2022-06-23T00:00:00,2,57,0,0,0,667727,.071,0,0,0,Texas,0,4,0,0,3.56,0,16,American League,5,1,0,5,1.0,4,0,1,0,.000,.188,MLB,103
1,American,11,141,2022,288,36,AL,mlb,60,.427,Toronto Blue Jays,.733,TOR,0,38,1.30,14,110,26,2022-06-23T00:00:00,19,1137,25,4,5,666182,.260,0,0,0,Toronto,0,75,41,4,3.70,15,307,American League,68,75,0,78,1.0,123,4,39,0,.317,.306,MLB,103
1,American,1,141,2022,80,6,AL,mlb,21,.338,Toronto Blue Jays,.684,TOR,2,9,0.71,6,42,8,2022-06-23T00:00:00,16,443,4,0,1,624415,.200,0,1,0,Toronto,0,29,9,1,4.47,6,99,American League,33,16,0,15,1.0,27,0,12,1,.300,.347,MLB,103
1,American,0,141,2022,5,1,AL,mlb,1,.200,Toronto Blue Jays,.629,TOR,0,0,2.00,0,1,0,2022-06-23T00:00:00,2,29,0,0,0,681962,.200,0,0,0,Toronto,0,1,1,0,4.14,0,7,American League,8,1,0,2,1.0,1,0,2,0,.250,.429,MLB,103
1,American,9,141,2022,224,17,AL,mlb,76,.384,Toronto Blue Jays,.684,TOR,3,27,0.50,11,118,20,2022-06-23T00:00:00,25,1042,19,0,0,656305,.214,1,0,0,Toronto,1,63,33,3,4.12,11,253,American League,64,48,0,38,1.0,86,0,35,0,.255,.300,MLB,103
1,American,4,141,2022,66,6,AL,mlb,17,.455,Toronto Blue Jays,.742,TOR,1,10,0.35,7,27,8,2022-06-23T00:00:00,6,318,1,0,0,641470,.212,0,0,0,Toronto,0,29,8,0,4.36,4,73,American League,22,14,0,6,1.0,30,0,7,0,.303,.288,MLB,103
1,American,5,141,2022,243,36,AL,mlb,72,.403,Toronto Blue Jays,.725,TOR,1,32,0.86,11,121,23,2022-06-23T00:00:00,20,1032,17,0,3,669289,.267,3,0,0,Toronto,1,47,43,6,3.87,18,267,American League,69,65,1,62,1.0,98,2,27,0,.309,.322,MLB,103
1,American,17,141,2022,254,34,AL,mlb,57,.500,Toronto Blue Jays,.857,TOR,4,42,1.42,11,107,26,2022-06-23T00:00:00,34,1115,21,0,0,665489,.264,2,0,1,Toronto,1,51,44,11,3.79,9,294,American League,68,67,4,81,1.0,127,1,38,0,.266,.357,MLB,103
1,American,4,141,2022,222,30,AL,mlb,70,.401,Toronto Blue Jays,.734,TOR,4,30,0.69,6,81,19,2022-06-23T00:00:00,15,902,25,1,2,666971,.279,2,0,0,Toronto,1,44,43,3,3.71,15,243,American League,62,62,0,48,1.0,89,1,24,0,.330,.333,MLB,103
