sport_id,bqs,hr,whip,pip,rs9,ab,qs,hldr,ip,ir,sport_code,er,ao,k9,slg,ops,tbf,go_ao,sho,hfly,spct,wpct,bb,np,hgnd,bk,team_count,sb,bq,h9,player_id,avg,sf,sac,era,wp,hpop,so,gidp_opp,pgs,gidp,gf,ppa,hld,sv,cg,g,h,ibb,go,kbb,irs,l,gs,svo,hr9,cs,r,s,w,babip,bb9,hb,pk,obp,sport,db,tr
1,4,8,1.58,17.6,4.91,151,0,18,36.2,17,mlb,25,34,11.05,1.099,1.457,166,0.82,0,8,64.0,.500,13,647,19,0,2,2,10,11.05,656730,.298,0,1,6.14,6,0,45,,*.*,3,7,3.90,1,0,0,36,45,1,28,3.46,7,3,0,0,1.96,1,29,414,3,.378,3.19,1,0,.358,MLB,6,1
1,3,0,1.58,18.8,0.98,67,0,8,18.1,10,mlb,9,11,12.27,1.209,1.567,81,1.45,0,1,58.6,.---,14,345,5,0,1,1,9,7.36,663558,.224,0,0,4.42,2,1,25,,*.*,2,5,4.26,0,1,0,13,15,0,16,1.79,5,0,0,1,0.00,0,9,202,0,.357,6.87,0,0,.358,MLB,3,0
1,4,22,1.22,15.9,4.79,488,3,55,126.0,0,mlb,58,154,8.93,1.068,1.366,521,0.56,0,41,67.1,.444,26,2002,32,1,1,4,10,9.14,641927,.262,5,1,4.14,1,0,125,,74.1,9,0,3.84,0,0,0,27,128,0,87,4.81,0,5,27,0,1.57,3,62,1343,4,.306,1.86,1,0,.298,MLB,23,5
1,11,58,1.06,16.2,4.20,1087,0,105,291.2,80,mlb,122,358,10.46,1.086,1.353,1180,0.47,0,77,66.4,.538,79,4734,47,0,5,14,44,7.07,641941,.211,6,1,3.76,8,0,339,95,*.*,9,85,4.01,49,31,0,268,229,2,168,4.29,26,12,0,55,1.79,2,128,3142,14,.246,2.44,7,0,.267,MLB,47,10
1,1,10,0.97,15.7,4.13,294,6,23,80.2,0,mlb,30,103,9.15,1.082,1.336,318,0.50,0,18,67.6,.636,21,1267,15,0,1,5,9,6.36,657746,.194,0,0,3.35,1,1,82,,84.5,2,0,3.98,0,0,0,15,57,0,52,3.90,0,4,15,0,1.12,2,30,856,7,.233,2.34,3,2,.255,MLB,16,1
1,0,4,1.78,20.7,1.10,72,0,7,16.1,0,mlb,16,18,9.92,1.125,1.508,81,0.78,0,5,63.0,.000,7,338,10,0,1,4,3,12.12,663485,.306,0,0,8.82,1,0,18,,112.7,0,2,4.17,0,0,0,5,22,0,14,2.57,0,3,3,0,2.20,0,16,213,0,.360,3.86,2,0,.383,MLB,5,0
1,5,17,1.22,15.2,4.25,407,5,44,108.0,2,mlb,48,131,6.25,1.091,1.399,444,0.78,0,21,65.3,.700,29,1638,38,1,1,1,13,8.58,656970,.253,2,2,4.00,2,0,75,32,117.0,11,5,3.69,1,1,0,26,103,0,102,2.59,0,3,14,1,1.42,2,52,1070,7,.271,2.42,4,3,.308,MLB,16,5
1,50,62,1.18,15.7,4.28,2795,0,285,756.2,439,mlb,259,566,7.87,1.116,1.418,3120,1.72,0,101,64.9,.618,252,11854,255,4,8,43,191,7.66,501925,.230,11,23,3.08,19,3,662,375,*.*,73,174,3.80,227,30,0,859,644,31,976,2.63,134,34,0,66,0.74,21,280,7693,55,.280,3.00,39,13,.302,MLB,105,12
1,23,18,1.17,16.8,3.99,762,0,83,207.1,137,mlb,75,257,9.12,1.118,1.410,852,0.54,0,36,64.7,.800,71,3478,51,2,1,12,63,7.47,573204,.226,10,5,3.26,7,2,210,69,*.*,10,46,4.08,29,0,0,213,172,6,138,2.96,41,4,0,1,0.78,3,80,2250,16,.283,3.08,4,4,.292,MLB,35,6
1,6,33,1.27,17.6,4.63,1054,7,123,283.2,55,mlb,108,333,9.04,1.139,1.450,1200,0.63,0,41,62.0,.640,122,4982,74,2,5,14,23,7.58,592804,.227,7,6,3.43,18,1,285,122,498.2,14,64,4.15,30,13,0,203,239,4,210,2.34,15,9,10,21,1.05,8,123,3091,16,.277,3.87,11,0,.312,MLB,47,4
1,1,4,1.23,16.1,4.60,110,2,17,29.1,0,mlb,12,36,7.06,1.109,1.412,122,0.72,0,4,63.2,.500,9,473,6,0,1,6,4,8.28,680739,.245,2,0,3.68,1,0,23,,157.7,2,0,3.88,0,0,0,7,27,0,26,2.56,0,2,3,0,1.23,1,14,299,2,.271,2.76,1,0,.303,MLB,6,0
1,22,67,1.21,16.3,4.89,2418,53,284,638.1,2,mlb,251,660,8.37,1.112,1.417,2688,0.93,1,84,64.3,.545,205,10391,194,2,3,36,76,7.98,605135,.234,13,5,3.54,20,4,594,224,97.1,45,6,3.87,0,0,1,120,566,2,616,2.90,1,30,107,0,0.94,15,267,6679,36,.282,2.89,47,1,.305,MLB,115,6
1,41,166,1.21,15.5,4.80,5222,113,623,1373.1,16,mlb,594,1113,9.38,1.088,1.389,5682,1.29,4,216,66.2,.545,357,21285,460,2,2,71,135,8.56,471911,.250,41,19,3.89,49,7,1432,595,96.3,99,21,3.75,1,2,11,268,1306,21,1435,4.01,7,81,221,3,1.09,46,624,14082,97,.311,2.34,43,11,.301,MLB,290,24
1,0,1,1.13,15.7,0.00,10,0,1,2.2,3,mlb,1,2,13.50,1.100,1.373,11,1.00,0,1,64.3,.---,1,42,0,0,1,0,0,6.75,605204,.200,0,0,3.38,0,0,4,0,*.*,0,3,3.82,0,0,0,3,2,0,2,4.00,2,0,0,0,3.38,0,1,27,0,.200,3.38,0,0,.273,MLB,0,0
1,5,43,1.11,16.8,1.45,1336,0,121,365.0,75,mlb,128,274,14.62,1.128,1.415,1507,0.76,0,45,65.5,.341,134,6149,102,4,2,43,23,6.66,621242,.202,5,5,3.16,21,2,593,113,*.*,10,282,4.08,18,187,0,371,270,9,209,4.43,25,29,0,219,1.06,8,137,4027,15,.322,3.30,27,0,.287,MLB,40,2
1,0,0,1.00,16.0,9.00,4,0,0,1.0,1,mlb,0,3,0.00,1.000,1.250,4,0.00,0,0,62.5,.---,0,16,1,0,1,0,0,9.00,500871,.250,0,0,0.00,0,0,0,3,*.*,0,1,4.00,0,0,0,1,1,0,0,-.--,0,0,0,0,0.00,0,0,10,0,.250,0.00,0,0,.250,MLB,0,0
1,0,0,2.00,12.5,4.50,9,0,3,2.0,0,mlb,2,3,0.00,1.111,1.511,10,1.00,0,0,60.0,.---,1,25,0,0,1,0,0,13.50,641645,.333,0,0,9.00,0,0,0,0,*.*,0,2,2.50,0,0,0,2,3,0,3,0.00,0,0,0,0,0.00,0,2,15,0,.333,4.50,0,0,.400,MLB,1,0
1,0,0,1.24,14.4,9.53,41,0,4,11.1,5,mlb,4,10,11.12,1.122,1.426,46,0.80,0,0,59.5,1.000,4,163,6,0,1,0,1,7.94,670059,.244,1,0,3.18,0,0,14,,*.*,2,3,3.54,0,0,0,10,10,0,8,3.50,0,0,0,0,0.00,0,5,97,3,.357,3.18,0,0,.304,MLB,0,1
1,45,119,1.23,15.1,4.83,3379,31,424,874.1,182,mlb,391,937,6.19,1.077,1.383,3640,1.08,0,196,66.6,.554,197,13206,257,2,7,56,138,9.08,488984,.261,17,17,4.02,15,5,601,524,173.8,90,99,3.63,102,22,2,478,882,13,1013,3.05,42,45,76,38,1.22,24,415,8795,56,.285,2.03,28,2,.306,MLB,163,17
1,4,21,1.28,14.7,4.15,414,0,42,108.1,46,mlb,51,108,7.31,1.104,1.412,457,1.12,0,27,63.6,.200,35,1590,35,1,2,8,29,8.64,661255,.251,5,2,4.24,1,0,88,49,*.*,10,33,3.48,26,1,0,117,104,6,121,2.51,9,8,0,7,1.74,1,58,1012,2,.268,2.91,1,1,.308,MLB,23,5
1,15,55,1.17,15.9,4.72,1720,14,194,458.0,59,mlb,177,433,9.16,1.101,1.393,1893,1.03,0,78,65.3,.566,126,7288,134,3,1,15,47,8.02,607625,.237,19,12,3.48,8,2,466,204,191.8,27,55,3.85,56,15,0,240,408,15,444,3.70,20,23,38,30,1.08,8,192,4760,30,.290,2.48,16,0,.292,MLB,72,8
1,1,2,1.48,18.0,4.21,100,0,14,25.2,3,mlb,12,19,7.01,1.190,1.575,119,1.74,0,2,62.1,.500,10,462,12,2,2,4,7,9.82,658431,.280,0,0,4.21,0,0,20,3,231.0,4,6,3.88,0,1,0,13,28,0,33,2.00,2,1,2,1,0.70,0,12,287,1,.333,3.51,7,0,.385,MLB,8,0
1,7,25,1.26,17.2,4.60,504,5,49,131.0,0,mlb,68,121,10.03,1.097,1.404,553,0.97,0,33,64.7,.500,38,2249,44,0,1,5,19,8.73,656731,.252,3,4,4.67,2,1,146,,83.3,11,0,4.07,0,0,1,27,127,0,117,3.84,0,8,27,0,1.72,1,69,1454,8,.304,2.61,3,1,.307,MLB,20,1
1,2,6,1.43,17.6,6.45,90,0,12,22.1,3,mlb,11,24,7.66,1.089,1.415,98,0.96,0,5,63.9,.000,7,393,7,0,1,1,2,10.07,668665,.278,1,0,4.43,1,1,19,9,*.*,1,9,4.01,0,0,0,15,25,0,23,2.71,2,2,0,0,2.42,0,15,251,0,.288,2.82,0,0,.327,MLB,5,0
1,35,55,1.32,17.4,4.19,2163,0,239,586.0,251,mlb,232,502,10.49,1.158,1.481,2504,1.03,0,80,62.1,.515,268,10176,184,2,5,119,142,7.74,493603,.233,24,15,3.56,52,1,683,266,"3,392.0",56,112,4.06,157,30,0,561,504,27,517,2.55,81,32,3,67,0.84,15,248,6324,34,.310,4.12,32,2,.323,MLB,91,9
1,9,19,1.32,16.8,5.68,595,10,68,161.2,2,mlb,76,130,8.41,1.155,1.486,687,1.38,0,26,60.4,.571,75,2722,45,0,1,2,27,7.74,656849,.234,2,2,4.23,7,0,151,33,85.1,21,0,3.96,0,0,0,35,139,0,179,2.01,0,9,32,0,1.06,3,84,1645,12,.281,4.18,13,5,.331,MLB,32,1
1,2,3,1.53,18.9,1.26,57,0,6,14.1,7,mlb,12,18,8.79,1.175,1.524,67,0.67,0,3,62.7,.500,8,271,5,0,2,1,3,8.79,596082,.246,0,1,7.53,0,0,14,,271.0,0,3,4.04,0,0,0,14,14,1,12,1.75,2,1,1,1,1.88,0,14,170,1,.275,5.02,1,0,.348,MLB,2,0
1,20,9,1.52,17.4,3.73,457,0,50,118.1,66,mlb,61,86,8.82,1.160,1.515,530,1.63,0,14,63.1,.300,56,2056,59,2,4,9,52,9.43,570257,.271,5,4,4.64,4,1,116,34,*.*,17,19,3.88,30,1,0,130,124,5,140,2.07,24,7,0,6,0.68,1,73,1298,3,.341,4.26,6,1,.355,MLB,21,0
1,39,292,1.08,16.3,5.31,9562,263,1006,2586.1,5,mlb,904,2574,10.71,1.094,1.372,10459,0.75,5,453,66.6,.666,688,42046,644,7,5,132,113,7.34,453286,.220,51,56,3.15,73,5,3079,1021,103.6,134,2,4.02,0,0,12,415,2108,20,1939,4.48,0,98,406,0,1.02,76,974,28021,195,.291,2.39,100,7,.278,MLB,451,49
1,24,52,1.33,18.0,5.45,1158,0,115,310.2,182,mlb,131,309,9.88,1.150,1.467,1332,0.84,0,59,60.6,.636,152,5590,87,0,5,7,96,7.59,592741,.226,11,4,3.80,12,1,341,110,*.*,16,73,4.20,38,2,0,315,262,6,261,2.24,55,12,0,7,1.51,7,139,3387,21,.271,4.40,7,3,.317,MLB,54,5
1,1,15,1.14,15.4,4.61,392,0,39,107.1,42,mlb,34,131,8.39,1.110,1.399,435,0.60,0,19,64.9,.556,35,1649,29,0,1,5,12,7.30,622098,.222,4,0,2.85,2,0,100,27,"1,649.0",6,23,3.79,20,0,0,94,87,5,78,2.86,19,4,1,3,1.26,3,37,1071,5,.256,2.93,4,0,.290,MLB,18,1
1,0,2,1.62,20.5,2.08,38,0,6,8.2,2,mlb,7,12,9.35,1.105,1.439,42,0.58,0,3,61.2,.---,4,178,1,0,2,0,1,10.38,657766,.263,0,0,7.27,0,0,9,6,*.*,0,5,4.24,2,0,0,8,10,0,7,2.25,1,0,0,0,2.08,0,7,109,0,.296,4.15,0,0,.333,MLB,4,0
1,25,109,1.23,16.4,4.77,3032,60,374,800.0,1,mlb,346,813,8.08,1.109,1.413,3362,1.00,1,119,64.2,.500,256,13150,233,4,4,57,77,8.17,592836,.239,22,14,3.89,23,0,718,305,90.7,59,2,3.91,0,0,3,149,726,12,813,2.80,0,47,145,0,1.23,13,394,8436,47,.277,2.88,37,15,.304,MLB,148,10
1,23,92,1.36,16.4,4.75,2572,44,337,665.1,17,mlb,324,701,7.32,1.114,1.442,2866,0.99,1,121,64.1,.456,219,10906,224,0,3,22,67,9.25,592866,.266,20,25,4.38,9,2,541,328,94.8,61,8,3.81,0,0,1,142,684,11,691,2.47,9,43,115,2,1.24,15,355,6992,36,.302,2.96,28,3,.328,MLB,151,14
1,2,12,1.53,18.6,5.47,185,0,17,51.0,24,mlb,29,43,8.65,1.249,1.612,231,1.28,0,12,58.8,.667,37,947,12,1,3,5,16,7.24,656061,.222,3,0,5.12,4,0,49,2,*.*,6,18,4.10,4,1,0,41,41,1,55,1.32,9,1,0,1,2.12,1,30,557,2,.228,6.53,6,0,.364,MLB,7,0
1,6,16,1.70,18.2,4.22,336,0,48,85.1,7,mlb,56,93,7.49,1.164,1.546,391,0.84,0,17,59.9,.333,48,1554,31,1,3,8,22,10.23,544365,.289,2,1,5.91,3,1,71,42,111.0,7,7,3.97,0,1,0,27,97,3,78,1.48,3,8,14,1,1.69,4,58,931,4,.323,5.06,4,3,.382,MLB,17,0
1,0,0,1.50,19.5,0.00,5,0,1,1.1,3,mlb,0,3,0.00,1.200,1.700,6,0.00,0,1,53.8,.---,0,26,0,0,1,0,0,13.50,572761,.400,0,0,0.00,0,0,0,,*.*,0,1,4.33,0,0,0,1,2,0,0,-.--,2,0,0,0,0.00,0,0,14,0,.400,0.00,1,0,.500,MLB,0,0
1,35,47,1.41,16.9,4.33,1392,0,137,374.0,186,mlb,172,342,7.97,1.172,1.506,1631,1.21,0,68,60.8,.389,201,6339,118,6,5,51,104,7.82,612434,.233,15,4,4.14,33,2,331,184,"1,584.8",36,81,3.89,44,7,0,325,325,16,413,1.65,63,22,4,20,1.13,11,188,3854,14,.270,4.84,18,0,.335,MLB,64,4
1,18,40,1.06,17.4,1.63,2157,0,170,617.2,120,mlb,164,424,14.82,1.161,1.435,2505,0.90,0,63,63.8,.548,300,10736,120,2,3,54,54,5.17,547973,.165,12,5,2.39,65,2,1017,178,*.*,19,479,4.29,26,315,0,641,355,5,380,3.39,35,33,0,353,0.58,18,179,6851,40,.283,4.37,29,10,.274,MLB,67,4
1,38,164,1.11,16.0,5.47,5677,166,664,1529.2,0,mlb,543,1283,10.45,1.089,1.372,6180,1.08,3,212,65.9,.658,394,24491,417,7,3,126,96,7.64,543037,.229,28,34,3.19,54,6,1776,540,98.8,111,0,3.96,0,0,6,248,1299,6,1381,4.51,0,64,248,0,0.96,35,585,16139,123,.301,2.32,47,3,.283,MLB,256,21
1,14,47,1.24,17.3,4.68,940,9,104,246.0,36,mlb,108,295,9.55,1.097,1.400,1031,0.55,0,56,64.8,.619,80,4263,65,1,3,6,39,8.27,641482,.240,3,1,3.95,3,1,261,49,147.0,15,15,4.13,2,0,0,77,226,1,162,3.26,18,8,29,1,1.72,2,114,2763,13,.282,2.93,6,2,.303,MLB,41,1
1,4,7,1.24,16.1,8.23,170,3,26,42.2,0,mlb,25,58,8.44,1.082,1.383,184,0.53,0,5,65.7,.429,10,685,12,0,1,2,4,9.07,665620,.253,1,1,5.27,0,0,40,18,85.6,1,0,3.72,0,0,0,8,43,0,31,4.00,0,4,8,0,1.48,1,27,450,3,.290,2.11,2,0,.301,MLB,9,1
1,5,4,1.38,18.5,4.86,126,1,10,33.1,0,mlb,14,40,11.61,1.175,1.492,148,0.45,0,5,61.6,.500,21,615,10,0,1,0,8,6.75,661563,.198,0,0,3.78,2,0,43,,87.9,0,0,4.16,0,0,0,7,25,0,18,2.05,0,1,7,0,1.08,0,15,379,1,.266,5.67,1,1,.318,MLB,2,0
1,0,0,0.00,11.0,0.00,3,0,0,1.0,0,mlb,0,1,0.00,1.000,1.000,3,2.00,0,0,54.5,.---,0,11,0,0,1,0,0,0.00,503556,.000,0,0,0.00,0,0,0,,*.*,0,0,3.67,0,0,0,1,0,0,2,-.--,0,0,0,0,0.00,0,0,6,0,.000,0.00,0,0,.000,MLB,0,0
1,12,12,1.33,16.7,3.42,678,1,60,181.1,61,mlb,81,84,9.48,1.168,1.497,792,3.05,0,19,61.1,.609,92,3031,71,1,2,10,37,7.44,605280,.221,2,1,4.02,18,0,191,57,757.8,15,47,3.83,20,12,0,148,150,4,256,2.08,20,9,4,17,0.60,1,91,1852,14,.289,4.57,18,1,.329,MLB,22,1
1,12,13,1.23,16.0,4.49,494,0,57,130.1,29,mlb,58,121,9.74,1.115,1.421,551,0.99,0,19,64.7,.500,45,2084,39,0,1,0,29,7.94,650633,.233,2,1,4.01,6,0,141,19,208.4,10,10,3.78,14,1,0,55,115,2,120,3.13,7,7,10,3,0.90,0,64,1348,7,.298,3.11,8,0,.306,MLB,21,2
1,15,18,1.27,17.1,4.97,624,0,70,166.2,53,mlb,69,117,9.67,1.127,1.440,703,1.60,0,22,65.4,.680,61,2849,58,1,1,10,34,8.10,642528,.240,6,3,3.73,6,0,179,54,259.0,22,15,4.05,27,5,0,111,150,1,187,2.93,14,8,11,13,0.97,1,76,1864,17,.305,3.29,8,0,.313,MLB,26,1
1,17,15,1.32,16.6,3.63,689,0,80,181.0,126,mlb,73,174,8.35,1.125,1.444,775,1.07,0,32,60.9,.500,68,3003,57,0,2,12,55,8.50,476595,.248,7,3,3.63,18,2,168,71,"3,003.0",16,58,3.87,21,3,0,191,171,10,186,2.47,37,9,1,6,0.75,1,86,1829,9,.304,3.38,7,1,.319,MLB,31,2
1,0,0,0.94,18.2,2.81,55,0,3,16.0,6,mlb,5,20,10.69,1.236,1.520,68,0.45,0,0,60.8,1.000,8,291,4,0,1,1,1,3.94,676760,.127,0,0,2.81,2,0,19,,*.*,0,6,4.28,1,0,0,13,7,0,9,2.38,2,0,0,0,0.00,0,5,177,1,.194,4.50,4,0,.284,MLB,3,1
1,15,60,1.23,16.1,4.84,1788,29,199,466.2,0,mlb,199,485,8.47,1.092,1.392,1952,0.91,0,83,64.8,.550,136,7498,152,2,1,17,59,8.43,656756,.244,11,5,3.84,25,3,439,142,83.3,35,0,3.84,0,0,0,91,437,0,443,3.23,0,18,90,0,1.16,8,212,4857,22,.290,2.62,11,5,.300,MLB,68,4
1,20,32,1.41,16.6,4.86,994,0,118,261.1,154,mlb,122,213,7.23,1.142,1.475,1135,1.57,0,41,62.0,.519,118,4346,90,3,3,7,90,8.61,593974,.252,11,3,4.20,8,1,210,119,"4,346.0",24,60,3.83,40,6,0,289,250,7,335,1.78,40,13,1,13,1.10,5,136,2696,14,.286,4.06,9,8,.333,MLB,38,3
1,0,0,1.00,17.0,0.00,3,0,0,1.0,0,mlb,0,1,9.00,1.333,1.583,4,1.00,0,0,47.1,.---,1,17,0,0,1,0,1,0.00,519203,.000,0,0,0.00,0,0,1,0,*.*,0,1,4.25,0,0,0,2,0,0,1,1.00,0,0,0,0,0.00,0,0,8,0,.000,9.00,0,0,.250,MLB,0,0
1,5,3,1.53,17.7,3.19,141,0,13,36.2,9,mlb,17,35,8.35,1.199,1.556,169,1.14,0,8,61.4,.571,22,650,13,0,1,2,12,8.35,657376,.241,1,1,4.17,1,0,34,3,216.7,2,5,3.85,0,0,0,19,34,3,40,1.55,4,3,3,0,0.74,1,23,399,4,.295,5.40,4,0,.357,MLB,10,0
1,0,0,1.14,15.7,3.86,27,0,2,7.0,2,mlb,0,12,9.00,1.111,1.378,30,0.25,0,0,68.2,1.000,3,110,3,0,1,1,2,6.43,676664,.185,0,0,0.00,0,0,7,,110.0,0,1,3.67,0,0,0,3,5,0,3,2.33,0,0,1,0,0.00,0,0,75,2,.250,3.86,0,0,.267,MLB,0,0
1,21,70,1.13,16.5,5.46,2265,52,262,602.0,5,mlb,228,510,10.12,1.090,1.376,2468,1.13,1,86,65.7,.635,170,9937,163,1,1,25,50,7.67,622663,.226,4,6,3.41,20,2,677,237,99.4,41,4,4.03,2,0,1,115,513,1,575,3.98,0,27,100,0,1.05,13,245,6528,47,.291,2.54,22,3,.286,MLB,115,4
1,18,78,1.22,15.9,4.87,2617,56,331,683.2,0,mlb,281,657,8.15,1.088,1.390,2846,1.09,1,103,65.8,.592,170,10863,227,2,2,56,71,8.73,592791,.253,16,19,3.70,17,2,619,260,87.6,52,0,3.82,0,0,3,124,663,10,713,3.64,0,31,124,0,1.03,10,297,7146,45,.302,2.24,23,2,.303,MLB,148,15
1,2,9,1.10,15.4,3.24,152,0,16,41.2,20,mlb,17,46,8.21,1.105,1.393,168,0.78,0,11,66.1,.000,13,640,6,1,1,1,7,7.13,642758,.217,0,1,3.67,0,0,38,,*.*,2,9,3.81,8,0,0,41,33,1,36,2.92,7,1,0,3,1.94,0,17,423,0,.229,2.81,2,1,.287,MLB,6,1
1,3,1,3.00,25.6,0.00,26,0,3,6.1,5,mlb,6,12,4.26,1.500,2.013,39,0.33,0,0,50.6,.---,12,162,4,0,2,1,9,9.95,542194,.269,0,0,8.53,2,0,3,7,*.*,1,3,4.15,0,0,0,7,7,0,4,0.25,3,0,0,0,1.42,0,9,82,0,.273,17.05,1,0,.513,MLB,1,1
1,14,23,1.38,16.3,4.89,844,10,121,213.2,1,mlb,113,184,5.56,1.084,1.416,915,1.61,0,34,61.0,.462,57,3490,78,0,1,16,34,9.98,621112,.281,3,2,4.76,6,4,132,64,85.1,21,1,3.81,0,0,0,44,237,2,296,2.32,1,14,41,0,0.97,8,117,2130,12,.309,2.40,9,2,.332,MLB,50,6
1,15,38,1.34,15.2,4.62,1136,22,159,286.2,6,mlb,140,360,6.37,1.085,1.409,1232,0.75,0,59,67.4,.400,71,4368,94,0,2,2,37,9.80,608344,.275,4,6,4.40,5,0,203,38,95.0,29,2,3.55,0,1,0,62,312,2,271,2.86,5,21,46,1,1.19,2,153,2943,14,.305,2.23,14,1,.324,MLB,55,3
1,2,0,1.44,18.7,2.00,91,0,11,27.0,11,mlb,10,20,12.67,1.264,1.615,115,0.85,0,2,55.4,.500,21,505,5,0,1,0,13,6.00,667427,.198,1,1,3.33,5,0,38,,*.*,3,4,4.39,11,1,0,29,18,2,17,1.81,1,1,0,2,0.00,1,11,280,1,.333,7.00,1,0,.351,MLB,4,0
1,4,1,1.35,17.3,2.42,98,0,8,26.0,10,mlb,13,29,8.31,1.163,1.470,114,0.90,0,2,59.9,.333,15,449,10,0,2,3,8,6.92,666204,.204,1,0,4.50,2,0,24,0,*.*,0,19,3.94,2,11,0,28,20,1,26,1.60,3,4,0,13,0.35,0,15,269,2,.257,5.19,0,0,.307,MLB,3,0
1,8,32,1.30,17.1,4.67,648,8,69,169.2,3,mlb,88,198,8.54,1.120,1.437,726,0.70,0,48,63.0,.444,64,2898,39,0,1,11,18,8.33,621076,.242,4,2,4.67,2,1,161,4,93.5,13,0,3.99,0,0,0,36,157,0,138,2.52,3,10,31,0,1.70,1,90,1826,8,.272,3.39,8,1,.316,MLB,35,4
1,1,2,1.76,19.1,1.98,53,0,4,13.2,0,mlb,10,18,3.95,1.264,1.673,67,0.89,0,6,61.3,.333,8,261,6,1,1,0,4,10.54,657649,.302,2,1,6.59,3,0,6,,87.0,1,0,3.90,0,0,0,3,16,0,16,0.75,0,2,3,0,1.32,1,10,160,1,.298,5.27,3,0,.409,MLB,4,1
1,16,13,1.28,15.3,6.28,554,0,49,143.1,101,mlb,60,96,5.90,1.105,1.424,612,2.36,0,18,64.5,.733,42,2194,73,0,3,3,60,8.85,592473,.255,2,2,3.77,5,1,94,75,*.*,15,40,3.58,36,4,0,170,141,7,227,2.24,25,4,0,7,0.82,2,64,1415,11,.285,2.64,12,0,.320,MLB,28,2
1,1,4,1.53,18.2,4.96,66,0,5,16.1,10,mlb,14,20,7.16,1.121,1.459,74,0.80,0,7,57.0,.---,7,298,6,0,1,0,5,9.92,621082,.273,1,0,7.71,1,0,13,,*.*,2,2,4.03,0,0,0,9,18,1,16,1.86,3,0,0,0,2.20,0,15,170,0,.280,3.86,0,0,.338,MLB,3,0
1,0,7,1.58,18.2,5.11,101,1,11,24.2,0,mlb,15,37,7.66,1.119,1.476,113,0.41,0,12,60.1,.333,10,449,6,0,1,0,5,10.58,656657,.287,0,1,5.47,0,0,21,,89.8,1,0,3.97,0,0,0,6,29,0,15,2.10,0,4,5,0,2.55,0,15,270,2,.301,3.65,1,0,.357,MLB,7,1
1,0,0,0.75,14.8,3.38,20,0,2,5.1,0,mlb,0,7,5.06,1.050,1.288,21,0.86,0,0,68.4,1.000,0,79,2,0,1,0,1,6.75,661309,.200,0,0,0.00,1,0,3,,79.0,0,0,3.76,0,0,0,1,4,0,6,*.**,0,0,1,0,0.00,0,0,54,1,.235,0.00,1,0,.238,MLB,0,0
1,7,4,1.46,17.6,3.76,147,0,15,38.1,23,mlb,15,35,10.33,1.170,1.513,172,0.97,0,4,61.1,1.000,21,676,16,0,1,0,16,8.22,594580,.238,1,0,3.52,1,0,44,3,*.*,3,8,3.93,9,0,0,45,35,5,34,2.10,7,0,0,1,0.94,1,17,413,2,.310,4.93,3,1,.343,MLB,4,1
1,8,63,1.28,16.3,5.00,2032,48,254,529.2,11,mlb,224,485,9.40,1.104,1.415,2243,1.05,0,96,65.2,.531,173,8609,151,0,2,12,47,8.58,593423,.249,14,5,3.81,26,4,553,159,100.1,45,8,3.84,2,0,0,116,505,4,508,3.20,4,30,86,0,1.07,11,254,5614,34,.309,2.94,18,0,.311,MLB,104,9
1,0,0,0.00,12.0,0.00,3,0,0,1.0,0,mlb,0,3,0.00,1.000,1.000,3,0.00,0,0,58.3,.---,0,12,0,0,1,0,0,0.00,641914,.000,0,0,0.00,0,0,0,,*.*,0,1,4.00,0,0,0,1,0,0,0,-.--,0,0,0,0,0.00,0,0,7,0,.000,0.00,0,0,.000,MLB,0,0
1,0,6,2.08,20.5,3.05,88,0,12,20.2,0,mlb,22,26,6.10,1.205,1.629,106,0.81,0,6,59.1,.000,14,423,11,0,1,1,1,12.63,670124,.330,2,0,9.58,1,0,14,,105.8,2,2,3.99,0,0,0,7,29,0,21,1.00,0,3,4,0,2.61,0,23,250,0,.329,6.10,2,0,.425,MLB,10,0
1,0,0,4.00,26.0,0.00,4,0,2,1.0,0,mlb,3,2,0.00,1.750,2.464,7,0.00,0,0,46.2,.---,2,26,0,0,1,0,0,18.00,640461,.500,0,0,27.00,0,0,0,,*.*,0,1,3.71,0,0,0,1,2,0,0,0.00,0,0,0,0,0.00,0,3,12,0,.500,18.00,1,0,.714,MLB,1,0
1,13,31,1.33,15.4,4.10,867,4,105,219.1,27,mlb,118,218,6.52,1.078,1.400,935,1.19,0,46,66.4,.571,51,3372,89,0,4,12,24,9.89,643493,.278,6,4,4.84,6,1,159,128,337.2,15,28,3.61,1,5,0,82,241,4,259,3.12,7,9,10,7,1.27,1,129,2238,12,.307,2.09,7,1,.321,MLB,48,6
1,2,4,1.27,16.7,6.66,203,0,23,52.2,11,mlb,19,47,9.40,1.103,1.422,224,1.09,0,5,64.2,.500,16,882,23,0,1,3,20,8.72,640462,.251,0,1,3.25,5,0,55,6,*.*,6,4,3.94,9,0,0,46,51,0,51,3.44,1,3,0,3,0.68,0,19,566,3,.326,2.73,4,0,.318,MLB,7,0
1,9,9,1.20,18.8,3.50,221,0,22,61.2,35,mlb,33,83,9.05,1.195,1.511,264,0.43,0,9,62.2,.333,29,1162,14,0,3,6,25,6.57,572125,.204,3,2,4.82,2,0,62,14,*.*,3,21,4.40,5,1,0,65,45,1,36,2.14,13,2,0,4,1.31,2,34,723,1,.235,4.23,9,1,.317,MLB,6,1
